active,attributes,birthday,blood_type,enrollment,full_name,height,kana,nickname,note,prefecture,promotion,sister,team1,team2
1,"{'positive_description': ['AKBグループの曲で一番好きな曲は、『』。SKEでは『』『ピノキオ軍』', '趣味は、料理、カラオケ、映画鑑賞。', '特技は、料理、歌。', '好きな食べ物は、麺類、キムチ鍋、牛タン。ペペロンチーノ。', '好きな動物は、犬、ホワイトタイガーの赤ちゃん。', '好きな色は、パステルカラー。紫色、黄色。', '好きな言葉は、「誰かが見てくれている」。過去の公式プロフィールでは、「しあわせ」。'], 'negative_description': ['自分の弱点や苦手なものは、「虫が大の苦手です」', '苦手な食べ物は、ピーマン、セロリ、ゴーヤ。'], 'other_description': ['自分の性格を一言で表すと、「いつも笑顔で機嫌が良い」', 'これだけは誰にも負けないことは、「小学2年生から中学1年生の頃まで、歌を習っていたので歌は誰にも負けません！負けたくないです（笑）」', '']}",20010906,O型,7期,野島樺乃,164.0,のじま かの,かのちゃん,,愛知県,20151128,,S,
1,"{'positive_description': ['趣味は、猫と遊ぶ事、映画鑑賞、少女漫画を読む事。ゲーム。', '特技は、バスケットボール、動物と仲良くなる事。変顔。タイピングの早打ち。', '好きな食べ物は、納豆ご飯、お味噌汁、もんじゃ、牛丼。', '好きな言葉は、何度も狙え。', '長所は、ポジティブ、努力家。笑顔、長い手足。'], 'negative_description': ['嫌いな食べ物は、野菜、グレープフルーツ、辛いもの。', '短所は、泣き虫。すぐに眠たくなってしまうところ。'], 'other_description': ['']}",20030201,A型,8期,野村実代,168.0,のむら みよ,みよまる,"['野村奈央', ' （元AKB48）']",愛知県,20171005,野村奈央,S,
1,"{'positive_description': ['趣味は、プロレス、料理、ダンス、海釣り。メンバーに甘えること。ダジャレ。過去の公式プロフィールでは、お菓子作り、スポーツ。', '特技は、テーブルクロス引き（ミス隠し芸）。過去の公式プロフィールでは、100M走と動物の声マネ。100Mのタイムは、小学生時に練習で13秒5だったとか。現在は14秒7。', '長所は、明るいところと元気なところ。いけない事は「いけない」とちゃんと注意できる。', '自分の好きなところは、全力過ぎるところ。', '好きな食べ物は、お母さんが作ったミートソーススパゲッティ、お肉、タピオカ。過去の公式プロフィールでは、チョコレート。', '得意料理は、チャーハン。オムライス。', '好きな言葉は、「全力投球」「最高の気分」「愛してまーす！」。過去の公式プロフィールでは、「年中無休」。', '好きなアーティストは、Gackt、AAA。影響を受けたのは、母親が好きだった安室奈美恵。', '好きな映画は、『アバター』', '好きなテレビ番組は、『ピカルの定理』', '好きなスポーツは、ドッジボール。小学生の頃はクラブに入っていた。', '好きな服のブランドは、LIZLISA、CECIL McBEE。&by P&D。Pinky&Dianne。', '好きな色は、水色。涼しげな緑色。黒、白、青、水色、緑。', '好きな動物は犬。飼いたいのはペンギン。', 'SKE48二次元同好会の会員ナンバー7番。ジャンルはジャンプ系。特に好きなマンガは「NARUTO」や「BLEACH」など。', '男性の好きなタイプは、「何事にも一生懸命な人。あとは、楽しむときは、楽しむ！\u3000やるときは、やる！\u3000けじめのつけられる人が素敵だと思います」。タイプで言えばツンデレ。具体的には、ギャップがある人。身長は自分よりちょっとでも大きい人。「普段はやんちゃなのに、お仕事になると一生懸命になる、けじめがつけられる人！\u3000別にお仕事とかじゃなくてもいいです」', '好きな男性の髪型は、短髪。前髪をあげてる人。'], 'negative_description': ['短所は、さみしがり屋なところ。他人に注意する時に、あまり考えずに言ってしまう事がある。', '自分の嫌いなところも、全力過ぎるところ。', '嫌いな食べ物はほとんど無いが、辛い物は苦手。', '泳ぐのは苦手。'], 'other_description': ['嬉しい時しか涙を流さない。', '得意なフリは、『』。苦手なフリは、力を抜く踊り。', '口癖は、「もぉ」', '占いは、「信じなさそうなタイプに見せて、実はけっこう信じる（笑）」', '一つだけ願いが叶うとしたら、「一生、病気や怪我をしない人になりたい！」', 'カラオケの十八番は、キネクトの『TWO ROSES』', 'クラブ活動は、一輪車・ドッジボール。卓球。', '習い事は、2歳から英会話。小1から小3まで水泳。その後はダンスをSKEに入るまで。', '運動神経が良いとされているが、『』の体力測定では10位と平均以下の成績に終わり、不本意な結果となってしまった。', '視力は悪く、0.1とか0.2ぐらい。前述の理由から、最近は眼鏡を着用することもある。', '胸のサイズは、「気にしてないっす！\u3000でも最近スタッフさんやメンバーから『女らしい体型になってきた』って言われるんで、前よりは成長しているんじゃないですかね（笑）」', '可愛い（本人曰く格好良い）メンバーを見るとキスがしたくなる。AKBのとホテルの部屋が同室だった時に、そういう雰囲気になってキスしたというエピソードがある。SKE内で「珠理奈に唇を奪われた人は？」の質問には、15名中11名が手を挙げた。周りを見渡したメンバーは、「ほぼ、全員だよ」といいながら爆笑。「キスされていない人は、拒否されたからです。大体、一度は、行くんです（笑）」と、あっけらかんとした様子で説明した。', '恋人に求める条件は、「年上っていうのが条件！」。平松「えっ？年下のファンが悲しんじゃうよ（笑）」。「精神的な意味なんで♪\u3000でも、どうしても同級生とかって、幼く見えちゃうから」', '理想の男性像はGackt。「ビジュアルが良くて、背が高くて、筋肉質。字も上手で、空手も学んでいて、歌も踊りも抜群。楽器もピアノ、バイオリンとこなして、多彩ですよね。才能が溢れてる」', '異性のドキッとする瞬間。「私はギャップに弱くて。見た目は元気でノリもいい、ちょっとチャラい風だけど、でも、すごい仕事もバリバリしているみたいな」', '言われてキュンとする言葉は、「けっこう女の子にしては手が大きい方で、私。それが自分ではちょっとイヤで。だから、自分より手が大きい人から『手、小さいんだね！』って言われると、すごいキュンとするんです。握手会でもけっこうドキドキしてたり」', '男性と付き合うとどうなるか。「普段からメンバーに甘えたりしているみたいに、ずっとくっついていたいって思うような気が…」「あと、毎日メールしたい」', '理想のデートは、「車で2時間くらいでいける自然がたくさんの広場や公園に行く！\u3000そしてお昼になったら、私が作ったお弁当を一緒に食べて、帰ったらゲームセンターなどで思い切りはしゃぐ！」', '恋はしたいのか？\u3000「中学校の友達を見ていて「いいなぁ」と思うことはあるけど、でも私は不器用だから2つのことは出来ないと思うし。SKEで精一杯で、相手（恋人）のことを考えてあげられない。だから今は恋しなくていいです」', '結婚の時期は、「23歳くらい？\u3000なんだかんだで、まだ9年くらいあるんで（インタビュー時は14歳）」。結婚は20代でしたい。子供は、「まだ現実的じゃないかな」―結婚したらどんな奥さんになりそう？「きっと旦那さんの望みをすべて叶えるために頑張りそう」。―甘えたりしそう？\u3000「メッチャ甘えますね。すごいデレデレだと思います！\u3000引っ張ってくれる人がいいな」', '']}",19970308,B型,1期,松井珠理奈,163.0,まつい じゅりな,じゅりな,['アービング所属'],愛知県,20080823,,S,
1,"{'positive_description': ['趣味は、映画鑑賞。', '特技は、スノーボード、マリオカート。剣道初段。', '得意な科目は、英語、体育。', '得意なスポーツは、ドッヂボール。', '好きな食べ物は、きなこチョコチップクッキー。過去のプロフィールでは、タピオカ、もんじゃ、冷麺、アサイーボウル。', '好きな言葉は、「変幻自在のエンターテイナー」。過去のプロフィールでは、「一期一会」。'], 'negative_description': [], 'other_description': ['による紹介。', '']}",19991119,O型,ドラフト 1期,松本慈子,161.0,まつもと ちかこ,ちかこ,['チームS副リーダー'],大阪府,20140125,,S,
1,"{'positive_description': ['自分の好きなところは、きりっとしたまゆげ。静岡県なのに目が三重なところ。まっすぐでながいまつげ。よくうごく口。ひとつのことに集中できるところ。慣れてきたときのノリのよさ。', '趣味は、ネイル、招き猫集め、 海外ドラマ鑑賞、薬局に行く、YouTube鑑賞。過去の公式プロフィールでは、1人〇〇。他に食べること、ネットサーフィン。', '特技は、早起き、夜更かし。足をながくみせる。過去の公式プロフィールでは、日本舞踊、書道、のぼりぼう、Y字バランス。\n', '得意な教科は、国語。', '好きな食べ物は、焼津の鮪、アメーラトマト。過去の公式プロフィールでは、焼津でとれたお魚、トマト、シチュー、鍋の〆。他に抹茶、トマト、干し梅、チーズ、もち、白米、みかん。たくあん。', '好きなキャラクターは、トイストーリー、ドナルドダック、魔女の宅急便の黒猫<。', 'パンダモチーフのものがだいすき。', '好きなアーティストは、で同じ名前の、曲は「ココ☆ナツ」「PUSH」「ワニとシャンプー」「Chai maxx」が好き。', '好きな言葉は、「かわいい」'], 'negative_description': ['部屋の片づけが苦手で、「」（2014年11月20日放送）での「AKBで一番ガサツなのは誰!?」ランキングでは番外ではあるが、「部屋に醤油がこぼれている」「ベッド上に噛んだガムがある」「噛んだガムを再びボトルへ戻す」といった部屋の様子がメンバーに暴露されている。', '嫌いな食べ物は、レバー、ピーマン。'], 'other_description': ['極度の人見知り。「（高校では）最初のほうは、休み時間もずっとあいうえお順でなってしまった1番前の1番すみの席で、ひとりで机にうつ伏せて寝ていました」', '日本舞踊は、年長の頃から習っており、静岡の稽古場に通っていた。流派は藤間流。', '日本舞踊をはじめたきっかけは、『屋台にのっている、お姫様がいる～(((o(ﾟ▽ﾟ)o)))♡♡♡あの場所だいぶみんなから見やすいな～。。。あの場所いったらみんなから注目されるんじゃ？目立てるんじゃ？』というものであったが、実際に習ってみると、振りを覚えるのに苦戦し「舞踊の先生にもめっちゃ怒鳴られて、泣きまくった(笑)」とのこと。', '短足とよく言われる。', 'トレードマークは、「尻私欲Ｔシャツ」。', '青木のファンを「おしりまにあ」と呼ぶ。', '手料理のレパートリーは、「焼きそば、パスタ、お好み焼き、グラタン、シチュー、カレー、親子丼かな？？」', 'インドア派。SKEハウスでは「ふとんが定位置、そこからは動かない(笑) ふとんの上ではけーたいの通販サイトみたり、DMMで公演みたり、ゲームをしたりしている。あ、あと最近かったテレビで録画した番組をひたすらみます！」。', 'おしゃれになるために、毎月「Ranzuki」「Pop teen」を買っている。', '']}",19960422,O型,6期,青木詩織,153.0,あおき しおり,おしりん,,静岡県,20150331,,KII,
1,"{'positive_description': ['趣味は、ファッション、プロレス、YouTube、京都、馬、ゲーム、しゃべくり。', '特技は、京都弁。', '中学生の時にテニス部だったが、得意なこと「休むこと、草抜き」と発言している', '好きな食べ物は、マカロン、タピオカ。', '好きな言葉は、「ほんまそれ」'], 'negative_description': [], 'other_description': ['朝に滅茶苦茶弱く、「いつも、同室になった人には迷惑かけちゃってます‥‥‥朝から起こしてくれてるみんなありがと。だから最近、最強な目覚まし時計かってもらったんです。毎日その目覚まし時計をかけてるんですけど、ゆきの目覚まし時計を止める技術が凄すぎて、すぐに止めてしまうのです笑。そしたら、またママが目覚まし時計セットしてくる。それもまた華麗に止めます」', 'による紹介。「荒井優希ちゃん。KIIの中学3年生です！！京都出身です！京都ってなんか良い。荒井ちゃんは、尊敬する先輩に我らがさんとをあげる。なんかツウなセンスを持つ(個人的感想)女の子！年齢より大人っぽく感じるかな！ちなみに私のものまねが出来ます。私との前でも披露してくれたので度胸があって良いです(笑)。ただし、モノマネレベルはだよ\ufeff」', '']}",19980507,A型,ドラフト 1期,荒井優希,165.0,あらい ゆき,ゆき,,京都府,20140125,,KII,
1,"{'positive_description': ['趣味は、読書、お絵描き、スクラップブック作り、モデルさんのスタイルブックを集めること。', '特技は、「魚へん」の漢字を書くこと。', '得意な科目は、社会。', '好きな食べ物、チョコレート。過去の公式プロフィールでは、カレーライス、コーヒーゼリー。他にお菓子。', '好きな色は、ピンク。', '好きなキャラクターは、キテ●ちゃん。', '好きな言葉は、「継続は力なり」。過去の公式プロフィールでは、「ありがとう」「どんまい」。'], 'negative_description': ['苦手な科目は、算数。'], 'other_description': ['']}",20000329,O型,5期,江籠裕奈,163.0,えご ゆうな,えごちゃん,,愛知県,20130413,,KII,
1,"{'positive_description': ['趣味は、サッカー観戦、ゲームをすること。過去の公式プロフィールでは、踊ること。', '特技は、指が柔らかいこと。過去の公式プロフィールでは、空手、ダンス。', '好きな食べ物は、すし、ポテト、りんごパイ。過去の公式プロフィールでは、アップルパイ、オムライス。', '好きな言葉は、努力、笑顔。過去の公式プロフィールでは、今を大切にする。'], 'negative_description': [], 'other_description': ['']}",20011029,B型,8期,大芝りんか,154.0,おおしば りんか,りんか,,埼玉県,20180501,,KII,
1,"{'positive_description': ['AKBグループの曲で一番好きな曲は、『』', '趣味は、カラオケ 、映画鑑賞、YouTubeの動画をみること。', '特技は、書道。ソフトテニス。', '好きな食べ物は、いちご、ケーキ、かりんとう。甘栗。', '好きな動物は、パンダ。', '好きなことは、「絶叫マシーンに乗る事が大好き? コンビニに行く事が大大大好き。スイーツを良く買います*＼(^o^)/*」', '好きな言葉は、「人生一度きり」。'], 'negative_description': ['自分の弱点や苦手なものは、「体が固いこと」', '苦手な食べ物は、ゴーヤ、グリーンピース、パプリカ。'], 'other_description': ['自分の性格を一言で表すと、「負けず嫌い。マイペース」', 'これだけは誰にも負けないことは、「書道。よく、よく喋べること←喋べる声が大きく、喋べりすぎて“うるさい”と言われるから（笑）」', '']}",20000817,B型,7期,太田彩夏,153.0,おおた あやか,あやめろ,"['太田里織菜', ' （元NMB48）']",岐阜県,20161201,太田里織菜,KII,
1,"{'positive_description': ['趣味は、お買い物、お掃除。少女漫画とゲームにはまること。読書。お買い物。電車に乗ること。', '特技は、綺麗に字を書くこと。他に小豆移しで3歳の時町内の大会で優勝した。とろろ一気飲み。', '好きなスポーツは、サッカー。バレー。', '好きな食べ物は、タピオカ、お肉。過去の公式プロフィールでは、牛タン、もんじゃ。他にじゃがバター。じゃがいも。', '好きな映画は、「アダムスファミリー」', '好きな小説はホラー小説。「中学と高校で、朝に読書の時間があったんですよ。そこでも私はいつも『×ゲーム』といったホラー小説専門でしたね。刃物を持った男が女性の首筋を切り裂くような話に胸を躍らせていたんです。少女が朝から読むべき本じゃなかったなぁ（笑）。なんかアイドルとは思えないヘビーな空気になってきてません？\u3000やっぱり『ピュアなラブストーリーが大好き』みたいな清純派をアピールすべきだったでしょうか。ってもう手遅れか（笑）」', '好きな芸能人は、新垣結衣。「白い雰囲気が出ているところがたまらなく好き」', '好きな自分の顔のパーツは鼻。', '好きな身体のパーツは、二の腕。', '好きな男性のタイプは、優しくて自分のことを考えてくれている人。男らしくて思いやりのある人。自分をしっかり持っている人。包容力のある人。', '好きな男性のファッションは、「白いシャツとかラフな感じ。でもアクセサリーでオシャレなのとか！」', '好きな言葉は、「安定」。過去の公式プロフィールでは、「くそ野郎」、「ASOBO！」。他に「三度目の正直」。自分が3度目にオーディションに受かったから。', '好きな色は、ピンク。白。黒。', '好きな飲み物は、抹茶ミルク。', '好きな遊びは、影送り。', '好きな国は、イギリス。'], 'negative_description': ['嫌いな食べ物は、トマト。カルボナーラ。アイス。'], 'other_description': ['性格は、負けず嫌い。「ステージの上では常に一番でいたい！って、意外ですか？\u3000いつもは、他の子がセンターになってるのを見ても、『悔しい』って言っちゃうと負けたような気がするから口には出さなかったんです。だけど、私ってホントに欲張りで、負けず嫌いなんです」', '長所は、色々な事を考えてそれから行動する。負けず嫌い。', '短所は、負けず嫌い。自己主張が激しい。', '一人称は、「オラ」', '運動オンチ、歌オンチ、味オンチ。', '「まつげを生やしたい。薄毛な私の悩み」', '今一番欲しい物は、車の免許。', '小学生の時に、フジテレビでやっていた「笑う犬の発見」という番組のコーナー「ホリケンサイズ」に出た事がある。', '番組の企画にて、ガス溶接資格を取得している。', '']}",19920403,A型,AKB48 9期,大場美奈,150.0,おおば みな,みなるん,"['チームKIIリーダー', 'ジャパン・ミュージックエンターテインメント所属']",神奈川県,20130428,,KII,
1,"{'positive_description': ['AKBグループの曲で一番好きな曲は、『ライダー』', '趣味は、人間観察。の動画を観ること。過去の公式プロフィールでは、ピアノ、ダンス。', '特技は、書道。SKE48のメンバーの好きな食べ物を言うこと。', '好きな教科は、数学。', '好きな食べ物は、メンマ。過去の公式プロフィールでは、焼きそば。', '好きな色は、ピンク、紫。', '好きな言葉は、「存在するだけで誰かのためになる」。過去の公式プロフィールでは、「老若男女」。'], 'negative_description': ['自分の弱点や苦手なものは、「こわがり」', '苦手な教科は、体育、社会、英語。', '苦手な食べ物は、ししゃも他いろいろ。'], 'other_description': ['自分の性格を一言で表すと、「毒舌」', 'これだけは誰にも負けないことは、「身長の低さ」', '']}",20030313,A型,7期,片岡成美,150.0,かたおか なるみ,なるぴー,,愛知県,20171005,,KII,
1,"{'positive_description': ['趣味は、刑事ドラマを見ること。', '特技は、岐阜の42市町村を言うこと、ピザのデリバリー。過去の公式プロフィールでは、綺麗な字を書くこと。', '好きな食べ物は、たこ焼き。ドーナツと馬刺し。', '好きな動物は、いぬ', '好きなキャラクターは、キティーちゃんと仮面ライダー', 'SKE48で好きな曲は「楽園の階段」', '好きな言葉は、「お前は選抜になれ！」。'], 'negative_description': [], 'other_description': ['卓球部に入っている。', '']}",19990525,A型,6期,北野瑠華,158.0,きたの るか,るかてぃん,,岐阜県,20140224,,KII,
1,"{'positive_description': ['長所は、みんなと仲良くできること。', '趣味は、YouTube、Passion for you、パンダと遊ぶ。過去の公式プロフィールでは、音ゲー、ボカロを聴くこと。歌の振りを自分で考えること、ボカロを歌うこと。', '特技は、習字、小説を書くこと。', '好きな食べ物は、辛い料理、チーズティー。過去の公式プロフィールでは、いちご、トマト。', '好きな言葉は、「見てくれている人は必ずいる」。過去の公式プロフィールでは、「恥ずかしいならバカになれ」'], 'negative_description': ['短所は、朝に弱いこと。'], 'other_description': ['']}",20021201,B型,ドラフト 2期,白井琴望,157.0,しらい ことの,こっちゃん,"['白井友紀乃', '（SKE48 研究生）']",愛知県,20151128,白井友紀乃,KII,
1,"{'positive_description': ['趣味は、宝塚観劇、ミュージカルの歌を歌うこと、写真、アクション映画鑑賞、西武ライオンズ観戦。過去の公式プロフィールでは、お散歩、宝塚・ミュージカル鑑賞。F1観戦。', '特技は、クラシックバレエ、タップダンス。バレエ（5歳から）、ジャズダンスは3年、タップダンスは半年。毎日欠かさずストレッチをしてる。\n', '宝塚歌劇で好きなトップスター。「瀬奈じゅんさんと昨日ご卒業された蘭寿とむさん。次に好きだったのは、春風弥里さんと蓮水ゆうやさん。宙組さんが好きです。みなさん辞められますね(;_;)」', '好きなスポーツは、バスケットボール。「中学校バスケ部！」', '好きな食べ物は、カレー、チョコチップクッキー。', '得意な料理は、ハンバーグ。', '好きなファッションは、「ガーリー！でもかっこいいのも好き！スカート派かな」。好きなブランドは、「earthとか、ナチュラルな感じかなあ」', '好きな女優は、永作博美。', '好きな言葉は、「人に優しく、自分に厳しく」。過去の公式プロフィールでは、「今が一番幸せ！」。', 'による紹介。「今日は惣田紗莉渚ちゃん！KIIの21才★埼玉県出身です！惣田ちゃんは本当にやる気が伝わってくる！ドラフト生の中でも、みんなの良いお姉さんなんだと思います。ドラフトではKII、5位で指名しました。あの時はメンバーでたくさん話し合って、若い子を、と言うなんとなくあった方針を曲げてでも、指名させていただいたのも、やっぱり惣田ちゃんのやる気が伝わってきたからです。バレエが得意なので体が柔らかいのと、なにより笑顔が素敵！あと、頭が良いところをぜひ発揮して、SKEのイメージアップに貢献してほしいですね(笑)\ufeff」'], 'negative_description': ['苦手な食べ物は、ひじき、たけのこ。'], 'other_description': ['それぞれダンスを始めたきっかけ。「もともと体が弱くて病気がちだったから始めたバレエで、バレリーナを目指すとかではなく楽しくてのんびり続けてたの。可愛い衣装も着られるし」「宝塚受験がきっかけで、高校生になってからはほ毎日バレエに通うようになって、今まで体も硬かったから頑張ってストレッチして脚が上がるようにしたり、ジャズダンスと声楽のレッスンも始めて、本気で懸けてたの」', 'プロ野球・埼玉西武ライオンズのファン。', '']}",19930118,B型,ドラフト 1期,惣田紗莉渚,161.0,そうだ さりな,さりー,,埼玉県,20140125,,KII,
