birthday,enrollment,full_name,kana,nickname,prefecture,promotion,sister,team1,team2,note,active,blood_type,height,attributes
19970811,1期,西村菜那子,にしむら ななこ,"['なーちゃん', 'ななこ']",長野県,20180630,,1期生,,,1,O型,163.0,"{'positive_description': ['長所は、時間は必ず守る、遅刻しない。「周りに流されない所。あと弱音は絶対に吐きません」。', '趣味は、駅伝観戦、サッカー観戦、ダンス。', '特技は、箱根駅伝の歴代優勝校を全て言えること、ダンス（ヒップホップ、ジャズ、バレエなどいろいろな種類のものが踊れる）。「あと液体石鹸を補充するのが得意です！」。', '好きな食べ物は、アボカド、チーズ、明太子。', '好きな言葉は、「一期一会」。', '好きなおにぎりの具は、すじこ。'], 'negative_description': ['短所は、片づけが苦手。「整理整頓が苦手です。すぐ散らかしてしまいます」。', '嫌いな食べ物は、特になし。'], 'other_description': ['']}"
19991110,1期,本間日陽,ほんま ひなた,"['ひなたん', 'ひなひな']",新潟県,20160110,,1期生,,,1,B型,159.0,"{'positive_description': ['長所は、何事もあきらめない、笑顔、ポジティブ。', '趣味は、ひなたぼっこ、映画鑑賞、散歩、バレエ。', '特技は、クラシックバレエ、スキー。', '好きな食べ物は、メロンパン、チョコ、オムライス。', '好きな言葉は、「a piece pf cake」（気楽に行こうという意味）。'], 'negative_description': ['短所は、わがまま、自由すぎる。', '嫌いな食べ物は、ゴーヤ。'], 'other_description': ['']}"
19970705,1期,村雲颯香,むらくも ふうか,もふちゃん,秋田県,20160110,,1期生,,['卒業予定（活動終了日未定）'],1,O型,163.0,"{'positive_description': ['長所は、流されにくいところ。', '趣味は、アイドル鑑賞、食べること。「部屋にはアイドルグッズだらけで、気持ち悪いってよく言われます（笑）」。', '特技は、徳川家の将軍の名前を全部言える。', '好きな食べ物は、チョコレート。', '好きな言葉は、「一石二鳥」。'], 'negative_description': ['短所は、人見知りするところ。', '嫌いな食べ物は、きのこ。'], 'other_description': ['']}"
19991007,1期,山田野絵,やまだ のえ,"['のえピー', 'のえ']",埼玉県,20160110,,1期生,,,1,A型,158.0,"{'positive_description': ['長所は、「いつでも笑顔なところです!!」', '趣味は、音楽を聞くこと、食べること、髪型をアレンジすること、お話しすること。', '特技は、 書道、似てないモノマネ、のものまね（ボイスなど）、固いお尻。「みんな驚きます（笑）」。', '好きな食べ物は、スイカ、氷、アイス、フルーツ。', '好きな言葉は、「今日から君は噴水だ」。'], 'negative_description': ['短所は、眠いとき我慢できないこと、食べるのが遅いこと。'], 'other_description': ['']}"
20010113,ドラフト 3期,安藤千伽奈,あんどう ちかな,"['あんどぅー', 'ちぃ']",長野県,,,,研,,1,AB型,155.0,"{'positive_description': ['趣味は、アニメ、マンガを見ること、料理、お菓子作り、歌うこと。お裁縫、音楽を聴くこと。', '特技は、ダンス、ブリッジ歩き、張りのある声、親指と人差し指で1cm幅を作ること。', '好きな食べ物は、杏仁豆腐、お肉、さきいか。', '好きな言葉は、「私は私らしく」。'], 'negative_description': ['短所は、泣き虫、忘れやすい、キレやすい。'], 'other_description': ['長所は、諦めないところ、負けず嫌い、明るい、喜怒哀楽があり、表情豊か。', '']}"
20001107,2期,大塚七海,おおつか ななみ,"['ななち', 'ななみん']",新潟県,,,,研,,1,A型,,"{'positive_description': ['特技は、バドミントン。', '趣味は、音楽を聴くこと、身体を動かすこと。', '好きな食べ物は、チョコ、ラーメン。', '好きな言葉は、「やる前から諦めない」。'], 'negative_description': [], 'other_description': ['']}"
20040626,2期,小越春花,おごえ はるか,"['こぱる', 'はるるん']",新潟県,,,,研,,1,A型,,"{'positive_description': ['特技は、エレクトーン。', '趣味は、人間観察。', '好きな食べ物は、プリン、ケーキ、たまご。', '好きな言葉は、「絶対、確実」。'], 'negative_description': [], 'other_description': ['']}"
19990115,1期,加藤美南,かとう みなみ,かとみな,新潟県,,,,研,['2019年5月21日降格'],1,O型,152.0,"{'positive_description': ['趣味は、バトントワリング（8年やっている）。ランニング。', '特技は、アクロバットパフォーマンス（側宙、転宙できます！）。「前宙、側宙などアクロバット系。アクロバットには自信あります」。', '好きな食べ物は、マカロン、プチトマト。', '好きな言葉は、「敵は自分にあり」。'], 'negative_description': [], 'other_description': ['']}"
20001014,2期,川越紗彩,かわごえ さあや,"['さあやん', 'さあや']",茨城県,,,,研,,1,B型,162.0,"{'positive_description': ['特技は、ギター。', '長所は、冷静なところ。', '趣味は、雑誌を読むこと。', 'メンバーからは、食べることが好きなので食いしん坊キャラと言われる。', '好きな食べ物は、お寿司、おでん、お肉。おでんが好きな理由は、美味しくて心が温かくなるから。', '好きな言葉は、「ありがとう」。', 'AKB48グループで好きな曲は、Maxとき315号。言い訳 Maybe。卒業旅行。'], 'negative_description': ['短所は、マイペース。', '嫌いな食べ物は、マヨネーズ。', '苦手なものは、ジェットコースターと高いところ。'], 'other_description': ['NGT48として、「バンドを組んでみたい」。', '将来の夢は、「素敵なアイドルになって、機会があればモデルさんのお仕事もしてみたいです」。', '']}"
20040727,2期,小見山沙空,こみやま さら,さら,新潟県,,,,研,,1,B型,,"{'positive_description': ['特技は、腕相撲、鉄棒。', '趣味は、プリクラ。', '好きな食べ物は、メロン、ラーメン。', '好きな言葉は、「努力」。'], 'negative_description': [], 'other_description': ['']}"
20000805,ドラフト 3期,佐藤海里,さとう かいり,"['かいり', 'かいりん']",新潟県,,,,研,,1,A型,157.0,"{'positive_description': ['長所は、明るい。', '趣味は、踊ること、ウィンドウショッピング。ザリガニの飼育、ドラゴンボールを見ること。', '特技は、Y字バランス。', '好きな食べ物は、ねぎとろ、梅干しおにぎり、ピーマンの肉詰め。', '好きな言葉は、「ありがとう！」。'], 'negative_description': ['短所は、へこたれる、泣き虫、漢字が弱い。'], 'other_description': ['']}"
20020316,2期,曽我部優芽,そがべ ゆめ,"['ゆめめ', 'ゆめたん']",長野県,,,,研,,1,AB型,159.0,"{'positive_description': ['長所は、ポジティブなところ。', '特技は、（股関節の）柔軟、太鼓、お菓子作り。', '趣味は、アイドル鑑賞、お菓子作り。', '好きな食べ物は、しその葉、シュークリーム。', '好きな言葉は、「みんながついてるよ」。'], 'negative_description': ['短所は、マイペースなところ。'], 'other_description': ['']}"
20010707,ドラフト 3期,高橋七実,たかはし ななみ,"['ななみぃ', 'ななみ']",宮城県,,,,研,,1,O型,161.0,"{'positive_description': ['長所は、諦めないところ。', '趣味は、歌、ダンス、おかし作り、お笑いをみること。', '特技は、ウグイスの鳴き真似、Y字バランス、ダンス。', '好きな食べ物は、さつまいも、抹茶、ずんだ。', '好きな言葉は、「素直」。'], 'negative_description': ['短所は、たまにネガティブになるところ。'], 'other_description': ['']}"
20010820,ドラフト 3期,對馬優菜子,つしま ゆなこ,"['ツナマヨ', 'ちゅしま']",青森県,,,,研,,1,O型,157.0,"{'positive_description': ['長所は、根性があるところ。', '趣味は、食べること、読書、絵を描くこと。', '特技は、ネックレスのチェーンの絡まりをほどく、津軽弁早口言葉。', '好きな食べ物は、茎わかめ、りんご、お米、トマト、みそ汁。', '好きな言葉は、人にやさしく自分にきびしく。'], 'negative_description': ['短所は、緊張しやすいところ。'], 'other_description': ['']}"
20040313,2期,寺田陽菜,てらだ ひな,"['ひななん', 'てらひな']",新潟県,,,,研,,1,A型,,"{'positive_description': ['特技は、なで肩にできる。', '趣味は、運動すること。', '好きな食べ物は、豆、かぼちゃ。', '好きな言葉は、「粘り強く！」。'], 'negative_description': [], 'other_description': ['']}"
20020716,2期,富永夢有,とみなが ゆう,ゆーちゃん,新潟県,,,,研,,1,A型,,"{'positive_description': ['特技は、料理。', '趣味は、カラオケ。', '好きな食べ物は、メロンパン。', '好きな言葉は、「天真爛漫」。'], 'negative_description': [], 'other_description': ['']}"
20001117,ドラフト 3期,藤崎未夢,ふじさき みゆ,"['みゆみゆ', 'みーたん']",新潟県,,,,研,,1,A型,164.5,"{'positive_description': ['長所は、風邪をひかない、やると決めたら諦めない。', '趣味は、キャンプ、テレビを見ること。カメラ。', '特技は、ヘアアレンジ、一輪車、茶道、魚をキレイに食べること、スキー。', '好きな食べ物は、バナナ、クロワッサン。', '好きな言葉は、「未来の夢が実るように」。'], 'negative_description': ['短所は、人見知り。'], 'other_description': ['']}"
20001001,2期,古澤愛,ふるさわ まな,"['なーたん', 'まな']",茨城県,,,,研,,1,A型,,"{'positive_description': ['特技は、テニス。', '趣味は、音楽鑑賞。', '好きな食べ物は、梅干し。', '好きな言葉は、「継続は力なり」。'], 'negative_description': [], 'other_description': ['']}"
20040810,2期,古舘葵,ふるたて あおい,あおちゃん,東京都,,,,研,,1,AB型,,"{'positive_description': ['特技は、クラシックバレエ、ピアノ。', '趣味は、スクイーズ&スライムを集めること。', '好きな食べ物は、ブロッコリー、お肉。', '好きな言葉は、「ありがとう」「さっさといこう」。'], 'negative_description': [], 'other_description': ['']}"
19991108,2期,真下華穂,ましも かほ,"['まっしー', 'ましもん']",静岡県,,,,研,,1,A型,161.0,"{'positive_description': ['長所は、明るいところ。', '特技は、動物の絵を描くこと、物などに命を入れた絵を描くこと。', '趣味は、カラオケ、人と話すこと、犬と話すこと、犬とたわむれること。', '好きな食べ物は、ラーメン、オムライス、野菜、スイーツ。', '好きな言葉は、「夢は逃げない」。'], 'negative_description': ['短所は、マイナス思考。'], 'other_description': ['']}"
20020615,2期,三村妃乃,みむら ひの,ひのちゃん,埼玉県,,,,研,,1,O型,158.0,"{'positive_description': ['長所は、気が長いところ。', '特技は、歌うこと、猫の鳴き真似。', '趣味は、ミュージカル鑑賞。', '好きな食べ物は、プリン、マカロン、お母さんが作ったハヤシライス。', '好きな言葉は、「雨垂れ石を穿つ」。'], 'negative_description': ['短所は、靴を履くのが苦手なところ。'], 'other_description': ['']}"
20030104,2期,諸橋姫向,もろはし ひなた,"['ぴなちょこ', 'もろぴな']",新潟県,,,,研,,1,A型,157.0,"{'positive_description': ['特技は、ダンス。セクシーなダンスが好きで、ではのダンスが好き。', '長所は、テンションMAX。', '趣味は、ダンス、犬と寝ること。', '好きな食べ物は、お肉。お肉が好きな理由は、豚も牛も鶏もいろいろな味を楽しめてとにかく美味しいから。パンダ焼き。おすすめの味はカスタードクリーム。彌彦神社前で売っているこんにゃく。辛い食べ物。', '怖い番組が大好きで、小さい頃に録画を忘れて泣いたことがある。ただし一人で見るのは無理とのこと。お化け屋敷も好きである。', '好きな言葉は、「魅了」。', 'AKB48グループで好きな曲は、「大人になる前に」。「絶滅黒髪少女」。'], 'negative_description': ['短所は、根に持ってしまうところ。', '苦手なものは、勉強。蜘蛛。', '嫌いな食べ物は、セロリ。'], 'other_description': ['父もヒップホップダンスをやっている。', 'トランペットを吹ける。。', 'おすすめの弥彦村のスポットは、弥彦山、小学校の時に２回登っている。彌彦神社、NGT48２期生オーディションを受ける前に合格を祈願した。弥彦公園、おすすめは秋の紅葉と夏のホタル。', '愛犬はマルチーズと柴犬。マルチーズの名前はエルモ。毎日一緒に寝ている。柴犬の名前はニコ。女の子とのこと。', 'メンバーからは、変人でうるさいと言われる。自分でうるさいことはわかっている。', 'NGT48でやりたいことは、ダンスで何かを行うこと。演劇。', '将来の夢は、テーマパークのダンサー。', '']}"
19941105,1期,水澤彩佳,みずさわ あやか,"['みーずん', 'みーずん先生']",新潟県,,,,研,,0,B型,159.0,"{'positive_description': ['長所は、画用紙で壁面をつくるのが得意。', '趣味は、スノーボード。アニメ鑑賞。', '特技は、 手遊び歌をたくさん知っている、絵を描く、工作。', '好きな食べ物は、米、ラーメン、アイス、焼肉。「ラーメン大好きなんで私。メンバーでいちばんボリューミーなんです。やめて見ないで（笑）」', '好きな言葉は、「継続は力なり」。'], 'negative_description': ['短所は、いっぱい食べすぎて後悔するところ。', '嫌いな食べ物は、ふきのとう。'], 'other_description': ['保育士を目指して、保育の勉強をしていたが努力が実り、2016年3月12日に保育士学校を卒業し、保育士免許と幼稚園教諭免許を取得した。', '']}"
19950421,1期,大滝友梨亜,おおたき ゆりあ,"['大滝', 'ゆりあん']",新潟県,,,,研,['NEW BRiGHT PRODUCTION所属'],0,A型,153.0,"{'positive_description': ['長所は、とにかく明るい。', '趣味は、アニメを見る、グッズ集め、オシャレ研究、マンガを読む。カラオケでアニソンを歌うこと。', '特技は、歌。', '好きな食べ物は、パン、鶏肉、チョコ、アイス、野菜、コーヒー牛乳。', '好きな言葉は、自分大好き。二次元は最高。「アニメ大好き！」'], 'negative_description': ['短所は、素直すぎて、よけいなことまで言う。', '嫌いな食べ物は、トマト。'], 'other_description': ['']}"
19910624,AKB48 5期,北原里英,きたはら りえ,きたりえ,愛知県,20180430,,NIII,,['太田プロダクション所属'],0,A型,157.0,"{'positive_description': ['長所は、立ち直りが早いこと。', '特技は、声真似、太鼓の達人（ゲーム）と、いっこく堂の衛星中継、『ごくせん』のヤンクミの物真似。', '趣味は、自分の部屋を「コロコロ」できれいにすること。他に観葉植物の観察としているものの、が、メンバーから「イメージに合っている」「家で寂しくやってそう」と言われた。本当は、妄想する事と、マンガを読むこと。', '好きな食べ物は、カレーライス、アヒージョ、温泉たまご、ネギの小口切り。チョコレートとオブラート。温泉卵。', '好きな色は、黒、赤、水色、緑、紫。', 'お笑い好き。昔はオリエンタルラジオのファンで、ネタも全部言えたとか。好きな番組は『アメトーーク！』好きな芸人のタイプは、博多大吉。', '野球好きで、中日ドラゴンズのファン（北原は愛知県出身）。', 'ピアノが得意で、ヤマハ音楽能力検定のピアノ演奏グレード6級を取得している。また『ネ申テレビ』の企画で、スキーバッジテスト4級を取得。', '好きな言葉は、「しあわせ」。', '滑舌が悪い。篠田麻里子と高城亜樹の3人でラジオを出演した時、3人の共通点は「滑舌が悪いところ」と言ったが、篠田には「自分だけじゃん」と反論された。また、自分の声も好きではないようで、「残念ボイス」や「低音ボイス」と言っている。', 'ハリーポッター好きで、作中に登場する呪文の名前と意味を全て覚えている', '漫画好き。ブログやラジオではよく漫画の話をし、某古本屋ブッ○オフを“聖地”と呼ぶ。特に一番好きな漫画は『スパイラル～推理の絆～』で、浅月香介のファン。『ワンピース』も愛読しており、一番好きなキャラクターはサンジ。『神風怪盗ジャンヌ』に至っては人生のバイブル。', 'ホラー映画好き。', 'ファッションにはまだあまり興味はなく、好きなブランドなどもない。', '好きな街は渋谷。', '好きなアーティストは、ポルノグラフィティ。', '好きな男性のタイプは、「ギャップ萌えな人。かわいい人」普段はかわいいのに、いざという時に男前で、なおかつ笑顔が無邪気な人。', '好きな男性の仕草は「白目を剥いた」ところ。こちらは誰にも共感されなかった。ちなみに指原曰く「北原はチョイ悪好き」。', '初対面の男性の一番最初に見るところは、鼻。ツンとしている人が好き。', '好きな季節は夏。でも暑がり。'], 'negative_description': ['短所は、ネガティブ。すぐ落ち込む。AKB48ネガティ部の一人。メンバー全員のブログを読んでいるという柏木に言わせると、北原のブログは「時々、ネガティブ」になる。', '嫌いな食べ物は、あまりないがグリンピースは苦手。'], 'other_description': ['性格は、熱血系。団結を求め、体育祭とかで「みんなで優勝しようぜ！」と言うタイプ。逆に、体育祭や文化祭を「なんでもいいよ」とか言う人間は許せない。でも、表だってリーダーシップを取る訳ではなく、リーダーを支えるサブリーダータイプ。', 'よく食べる。柏木「食べ物にすごい執着がある」。高橋「あの子いっつも飢えてる」。宮澤「お腹いっぱいにならないらしいよ」。普段はあまり怒る事はないが、お腹が空くと極端に機嫌が悪くなる。自分の物を食べられたりしたらガチで怒る。も怒られた事があり、「怖い」とか。', 'イベント事は大事にして、一緒に楽しみたいタイプらしい。大家と同居している時に、クリスマスの前日に一緒にチキンを買って食べようという約束していたが、当日大家は忘れており、眠かった事もありぞんざいに相手をしていたら、北原が怒ってしまい気まずい雰囲気になってしまった。大家はなぜ怒られているのか分からず、「何怒っとん？」と聞いたら、「私にはめっちゃ大切な事だったのに、しーちゃんはどうでもいい事みたいに…」と言ったとか。まるでカップルの様なやり取りには「彼女か」とツッコんだが、はそんな北原が「可愛い」と思ったとか。', '北原の脳内成分表（AKBに関しては除外）。25％は「食」。20％は「妄想」。15％は「地元」。12％は「お笑い」。11％は「音楽」。5％は「マンガ」。3％は「ワンピース」。3％は「名探偵コナン」。3％は「恋したいという気持ち」。2％は「言えない秘密の気持ち（下ネタ）」。1％は「」。', 'ECCジュニアに通っており、英検準2級を持っている。『週刊AKB』の英語部では部長を務めた。', '一人称は、「私」「うち」「北原」「北原さん」「りえ」「りえこ」「りっちゃん」など様々なものを使用する。', '基本的に標準語を話すが、ときたま方言が出る。本人曰く「尾張弁」。', '口癖は「だけれど」。「ちょいちょい」。「結構～」など。「っこう」ではなく「けっう」にアクセントを置く。尾張弁は語尾に何かが付いたりする訳ではないが、イントネーションが標準語とはかなり異なる。SKE48とAKBが一緒の仕事をしたとき、ある言葉のイントネーションを巡ってAKBメンバーには変だと言われたが、SKEに聞いたら北原と同じだった。また、マネージャーに注意されたので直そうかとも思ったが、どこが訛っているか分からないので結局直せなかった。', 'また、昔は「パターン」を「パータン」と言うのを流行らせようとしていたらしい。最近になって、や、なぜかSKEのメンバーも「パータン」を使っている。', 'ケータイメールを打つのが早く、ラジオの企画で5人で「メール早打ち勝負」をしたが、前評判の高かったを破り、北原が1位となり「イマドキアイドル賞」を貰った。しかし板野には、納得がいかないとキレられた。', 'ちなみに、まだパソコンは持っていない。2010年夏頃に、パソコンを買ったらしい。', 'よく見るサイトは、ニコニコ動画。「Yahoo!知恵袋」というQ&Aサイトをよく見ているらしく、たまにその話が出てくる。', '『』ではロケで出会ったおばちゃんに、胸の小ささを指摘され、本人も「悩んでいるんですよ本当に」と答えている。みたいな“細いのにあるぞ”って感じの胸が憧れ。', '運動をやっていてため、脚は筋肉質。シルエットが似ているため、自称・エヴァ足。', '朝は時間が掛かるタイプのため、目覚ましのアラームの時間は一番早い。それなのに寝起きが超悪い。ちなみにアラーム音はガキ使の「ショウヘイヘ～イ」。PV撮影のため、、、、北原の4人で同じ部屋に泊まったが、北原は全然起きずに、いつまでもそのアラームが鳴り続けていた為、温厚な藤江が、ガンギレしていたと宮崎に教えられた。2011年1月、のが久しぶりに北原の家に泊まったら、まだ北原はアラーム音に「ショウヘイヘ～イ」を使っていたらしい。結局、アラームでは起きないため母親に電話をかけてもらっている。だがそれでも起きないので、他のメンバーに起こしてもらう。', '理想のデートは、水族館。', '迎えにきて欲しい車は、リムジン。', '言われて嬉しい言葉は、「おもしろいね」', '理想の女性像は、気が利く女性。', 'O脚。', '高1（2010年11月現在）の弟がいる。顔は北原に似ているが、格好良くはないらしい。', '「ものもらい」が出来やすい体質。', '長風呂。', '占いとかは、めっちゃ信じる方。', '飼いたいのはネコ。犬よりネコ派。', '北原にとってAKB48劇場とは、「第5の家です」。', '']}"
19971127,1期,宮島亜弥,みやじま あや,"['あやにゃん', 'あやや']",新潟県,20180807,,NIII,,,0,O型,160.0,"{'positive_description': ['長所は、あんまり人見知りしないところ。', '趣味は、音楽鑑賞。', '特技は、早起き。', '好きな食べ物は、アイス、鶏肉。じゃがりこ。', '好きな言葉は、「ありがとう」。'], 'negative_description': ['短所は、ネガティブ、ヘタレ、気が弱い。', '嫌いな食べ物は、「ほとんど食べられるのでありません」'], 'other_description': ['「忘れ物しないで！」と注意された直後にケータイを置き忘れるほど、おっとりとした性格。', '']}"
