active,attributes,birthday,blood_type,enrollment,full_name,height,kana,nickname,note,prefecture,promotion,sister,team1,team2
0,"{'positive_description': ['特技はピアノ。'], 'negative_description': [], 'other_description': ['']}",19871025,,1期,渡邊志穂,166.0,わたなべ しほ,しほ,,兵庫県,20071002,,B,
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19900430,,4期,飯沼友里奈,,いいぬま ゆりな,,,埼玉県,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19891222,,4期,金子智美,,かねこ さとみ,,['PIGROOM所属'],愛知県,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19930522,,4期,小塚里菜,,こづか りな,,,千葉県,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19840901,,4期,吉岡沙葵,,よしおか さき,,,東京都,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19910118,,4期,渡辺茉莉絵,,わたなべ まりえ,,['DokumoCafe所属'],東京都,,,,研
0,"{'positive_description': ['長所は、「探し中…」', '趣味は、蟻の観察。たけのこ掘り。昔、「キティちゃんグッズを集めること」と書いたこともあるが、実は1個も持っていない。', '特技は、竹馬。腕相撲。書道。', '好きな食べ物は、マヨネーズ。', '得意料理は、オムライス。', '好きなサイリウムの色は、「紫♪\u3000黄色＋赤←マヨネーズ♪」', '好きな男性のタイプは、「一緒におって成長できる人」。「自分が頼りないから、しっかりした人がいいなっ♪\u3000あと一途な人っ！\u3000ヤキモチ焼きやから、目移りする人はやだ…」', '好きな男性の髪型は、「黒髪で軽くパーマかかってるのが好き」'], 'negative_description': [], 'other_description': ['性格は、適当。遠慮しがち。優しくてふんわりした癒し系だが、公演中はビシッとキメたダンスで格好良い姿を見せる。積極的に己をアピールするタイプではないが、言葉の端々に人の良さが滲み出ている。', '理想のデートは、家でまったり系。', 'による勝手に紹介コーナー。', '']}",19880314,AB型,4期,出口陽,162.0,でぐち あき,,['クロコダイル所属'],三重県,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19940210,A型,1期,増山加弥乃,,ますやま かやの,かやの,['現芸名：加弥乃'],東京都,20071130,,A,
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19880728,,5期,山田みずき,,やまだ みずき,,['ワイルドビジョン所属'],東京都,,,,研
0,"{'positive_description': ['性格は、人見知り。一人映画、一人カラオケ、一人きしめんが好き。', '長所は、基本的に健康体。', '趣味は、パズル、読書。', '特技は、早食い。水泳、書道。ろうそくを手で消す。', '好きな食べ物は、麺類早食い。ユッケ。梅干し、納豆、かにみそ、もんじゃ焼き。', '好きな言葉は、「為せば成る為さねば成らぬ何事も」。', '好きな男性のタイプは、犬みたいな人。', '好きな部位は、「いっぱいありますが、唇って萌えるよね！\u3000れなの唇がもう…っ！(*´Д｀)\u3000りかちゃんの鎖骨もたまらん←」。'], 'negative_description': [], 'other_description': ['テレビ東京系「」の中間テスト（2011年9月18日放送）では、300点満点中290点で1位をとった。ちなみにこの時の最下位はで、SKE48のメンバーがそれぞれ、トップとビリになっている。', '', 'どちらかといえばインドア派。', '弱点は、ドライアイ。「こないだ一年間の目薬の消費量を値段にして計算したら悲しくなったんだぜ…」。', '理想のデートは、待ち合わせ→映画→ご飯→漫画喫茶→公園。', '自動車免許を持っている。', '美術検定4級を取得している。', '']}",19890124,A型,4期,中西優香,160.0,なかにし ゆうか,,['ソリッド・キューブ所属'],愛知県,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19900429,,6期,片野友里恵,152.0,かたの ゆりえ,ゆりちゃん,,茨城県,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19911218,,3期,井上奈瑠,165.0,いのうえ なる,なるぽん,,大阪府,20080929,,B,
0,"{'positive_description': ['趣味は、読書とお菓子作りでアップルパイが得意。料理・旅行。', '特技は、何歩でも歩ける体力。絶対音感・着付け・絵描き。', 'ネコ好きだがネコアレルギー。', '好きな男性のタイプは、「引っ張ってくれる人、年上の人。年下は自分が引っ張ってあげられる自信がないから（笑）。落ち着いた人と恋愛したいです。有名人だと髭男爵のルイ53世さん、今は今田耕司さんが好きです。顔じゃなくて、面白い雰囲気を醸し出してる人がいいですね」。'], 'negative_description': [], 'other_description': ['よく天然系と言われるが、「私は天然じゃないと思います！\u3000喋りたいことを喋ってただけなんですよね。別に作ってたわけじゃないですよ？」', '']}",19890615,A型,1期,大江朝美,158.0,おおえ ともみ,おーいぇ,"['現芸名：夢朝千代', 'Star Cluster所属']",東京都,20081123,,A,
0,"{'positive_description': ['趣味は、ガールズトーク。', '特技は、バレエ。', '好きなアーティストはモーニング娘。', '好きなタレントは小松彩夏、小倉優子。'], 'negative_description': [], 'other_description': ['2011年まで、女子プロ野球のに所属していた、（こまたに あさひ）は縁戚に当たる。', '']}",19881216,O型,1期,駒谷仁美,156.0,こまたに ひとみ,ひぃちゃん,"['元SDN48 3期生', 'サンミュージックブレーン所属']",埼玉県,20081123,,A,
0,"{'positive_description': ['趣味は、囲碁。書道。茶道。', '特技は妄想。', '長所は、人見知りを感じさせないトーク力。', '好きな食べ物は明太子。', '好きな映画は、スターウォーズ。', '好きなゲームは、ドラクエ。ときメモ。', '好きな車は、赤いやつ。', '好きな動物は、猫。', '好きな色は、赤。ピンク。'], 'negative_description': ['短所は、よくぷちぎれる。よくへこむ。', '嫌いな食べ物は、お弁当とかで、隣のおかずの味うつっちゃったやつ。'], 'other_description': ['口癖は「電話したーい」', '筋肉の上にちょっとした脂肪と皮フェチ。', '平均睡眠時間は、3時間くらい。', '']}",19880711,B型,1期,戸島花,159.0,とじま はな,はな,"['元SDN48 3期生', 'ドレスコード所属']",埼玉県,20081123,,A,
0,"{'positive_description': ['趣味は料理。キャッチフレーズにもあるようにお味噌汁を作るのが得意。からあげも得意で、メンバーや戸賀崎に作ってきていたという。', '好きなアーティストは松浦亜弥。'], 'negative_description': [], 'other_description': ['父親は、学校の教師であったとされる。', '弟と妹（妹については参照）が1人ずついる。', '']}",19880626,,1期,中西里菜,156.0,なかにし りな,りなてぃん,['芸名：やまぐちりこ'],大分県,20081123,,A,
0,"{'positive_description': ['趣味は、ショッピング、温泉巡り。', '特技は、スキー、トロンボーン。'], 'negative_description': [], 'other_description': ['一人っ子。', '']}",19910301,,1期,成田梨紗,,なりた りさ,りさ,['GOLD STAR所属'],東京都,20081123,,A,
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19910218,,5期,有馬優茄,158.0,ありま ゆか,ありゃま,,神奈川県,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19921218,B型,4期,鈴木菜絵,155.0,すずき なえ,,['TearsDoll所属'],埼玉県,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19930125,,5期,冨田麻友,161.5,とみた まゆ,"['まゆ', 'とみー']",['エルネストジャパン所属'],香川県,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19910211,,5期,畑山亜梨紗,,はたやま ありさ,"['ありりん', 'ありさ']",,東京都,,,,研
0,"{'positive_description': [], 'negative_description': [], 'other_description': []}",19930415,,3期,野口玲菜,162.5,のぐち れいな,ぐっさん,,埼玉県,20090201,,B,
