birthday,enrollment,full_name,kana,nickname,prefecture,promotion,sister,team1,team2,note,active,blood_type,height,attributes
19980418,1期,三島遥香,みしま はるか,ぱると,徳島県,,,STU,,,1,B型,156.0,"{'positive_description': ['好きな食べ物は、お寿司。'], 'negative_description': [], 'other_description': ['柔道初段、空手、レスリングを経験。', '']}"
20040902,1期,峯吉愛梨沙,みねよし ありさ,ありちゃん,広島県,,,STU,,,1,A型,147.0,"{'positive_description': ['好きな食べ物は、イカ天（瀬戸内レモン味）。'], 'negative_description': [], 'other_description': ['', '']}"
19970601,1期,森香穂,もり かほ,かほたる,三重県,,,STU,,,1,B型,151.0,"{'positive_description': ['バドミントンと笑いが大好きで、バトミントンは全国大会出場経験あり。', '好きな食べ物は、もみじ饅頭。'], 'negative_description': [], 'other_description': ['']}"
20041004,1期,森下舞羽,もりした まいは,"['はっちゃん', 'まいはっち']",山口県,,,STU,,,1,A型,153.0,"{'positive_description': ['好きな食べ物は、いちご。'], 'negative_description': [], 'other_description': ['']}"
19990806,1期,矢野帆夏,やの ほのか,ほのたん,広島県,,,STU,,,1,B型,158.0,"{'positive_description': ['好きな食べ物は、汁なし担々麺。他に、「はっさく」。', '趣味は、カラオケ・一人汁なし担担麺', '特技は、歌・お尻でくるみを割ること。', '長所は、声が大きい。', 'ものまね芸人が大好き。'], 'negative_description': ['短所は、思ったことをすぐに口に出してしまう。'], 'other_description': ['']}"
20001007,1期,薮下楓,やぶした ふう,ふう,大阪府,,薮下柊,STU,,"['2019年5月7日から活動休止中', '薮下柊', ' (元NMB48)']",1,AB型,154.0,"{'positive_description': ['長所は、頑固。あきらめないところ', '好きな食べ物は、アイス・ラーメン。はちみつ。たこわさ、バナナ。', '好きな言葉は、「親しき仲にも礼儀あり」。「初心を忘れず」。', '趣味は、ゲーム・散歩・日向ぼっこ。ドラムの動画を見ること。漫画を読むこと。', '特技は、バスケ・アイスを早く食べること。ボーっとすること・片目だけより目にすること。「小学3年から中学3年まで6年間バスケをしてました。ポジションはフォワード。シュートが打ちたくて、パスをもらったら自分でどんどん攻めてましたね」。', '好きな色は、紫。'], 'negative_description': ['短所は、人の話を途中で聞かなくなる。飽きっぽい。。'], 'other_description': ['自分の性格は、「負けず嫌いですけど、表に出さずに心の中で燃えるタイプ。口には出さないんですけど、一人でメラメラさせていて、今もそうだと思います。性格は基本ポジティブですけど、夜に急にすごくネガティブになったり」。', 'チャームポイントは、「笑顔」。「手のひらに対して指が長い」。', '', '']}"
19991201,ドラフト 3期,沖侑果,おき ゆうか,沖ちゃん,岡山県,,,,研,['第3回ドラフト会議第2巡目指名'],1,A型,157.0,"{'positive_description': ['長所は、聞き上手。', '趣味は、文章を書くこと。一人で無限に理由なきことを探求する。愛犬と遊ぶこと。読書。', '特技は、糸鋸盤。暗記。', '好きな食べ物は、チョコ・生クリーム・カレーの甘口。', '好きな言葉は、「夢をかなえても、何度も心の隅に夢を置く」。'], 'negative_description': ['短所は、弱いところを人前で見せられない。方向音痴、機械音痴。'], 'other_description': ['']}"
20030809,ドラフト 3期,信濃宙花,しなの そらは,そらは,兵庫県,,,,研,['第3回ドラフト会議第5巡目指名'],1,A型,162.0,"{'positive_description': ['趣味は、寝ること、妹と遊ぶこと。', '特技は、剣道。', '好きな食べ物は、梅のお菓子。'], 'negative_description': ['短所は、優柔不断。'], 'other_description': ['長所は、負けず嫌い。', '']}"
19990404,ドラフト 3期,中村舞,なかむら まい,"['舞Q', 'クエスチョン']",愛媛県,,,,研,['第3回ドラフト会議第1巡目指名'],1,O型,163.0,"{'positive_description': ['趣味は、クラシックバレエ、絵を描くこと。料理が得意。', '特技は、柔軟、巻き舌。', '好きな食べ物は、たらこ・明太子。'], 'negative_description': ['短所は、マイペースすぎるところ。'], 'other_description': ['長所は、粘り強いところ。温厚で、負けず嫌い。芯が強く、集中力もある。1つのことを集中してやり遂げ、褒められて伸びるタイプである。', '座右の銘は、「奇跡を待つより捨て身の努力よ！」。', 'SHOWROOMにてタコのギフティングを行うと、「タコポーズ」をやってくれる。', '']}"
19990312,ドラフト 3期,由良朱合,ゆら あかり,ゆらりん,広島県,,,,研,"['2019年8月11日活動終了予定', '第3回ドラフト会議第3巡目指名']",1,O型,154.5,"{'positive_description': ['長所は、常に笑顔でいるところ、あざといところ。', '趣味は、コスメや洋服のネット通販を見るだけ見て買わないこと、YouTubeをみること。', '特技は、（広島風）お好み焼きを焼くこと。モノマネ、アイドル曲の歌とダンス。', '好きな食べ物は、お好み焼き、ネギトロ、干し梅、タピオカ。'], 'negative_description': ['短所は、寝坊すること、忘れ物をすること。'], 'other_description': ['']}"
