active,attributes,birthday,blood_type,enrollment,full_name,height,kana,nickname,note,prefecture,promotion,sister,team1,team2
1,"{'positive_description': ['趣味は、ドラマを見ること。', '特技は、フラフープしながらキャッチボール', 'インドア派。「めちゃめちゃインドア。おうちだいすき」', '好きな食べ物は、プチトマト、タン塩、チーズ。', '好きな果物は、「もちろん苺」', '好きなブランドは、LIZ LISA。', '好きな教科は、歴史、音楽。', '好きな色は、パステルカラー、黒。「正反対。笑」', '好きなサイリウムの色は、ピンク、白。'], 'negative_description': ['苦手なものは、「ホラーと耳元にくる蚊です」', '嫌いな食べ物は、マヨネーズ。'], 'other_description': ['中学時代は硬式テニス部。今は部活に入っていない。', '将来の夢は、女優。「特にいつか学園ドラマの主役をやってみたいです」', '']}",19980129,O型,15期,向井地美音,150.0,むかいち みおん,みーおん,['AKB48グループ総監督'],埼玉県,20140224,,A,
1,"{'positive_description': ['趣味は、16期生みんなとはなすこと、ぜんぜん弾けないギター。', '特技は、ファンの方へ好きな気持ちを伝えられる。モノマネ。', '長所は、誰とでもすぐに話ができる。なんでもポジティブに考えられる所。', '好きな食べ物は、綿菓子。', '好きな言葉は、「くしゃみ」。'], 'negative_description': ['短所は、ギリギリまでしない所。'], 'other_description': ['アピールポイントは、まつ毛がすごく上がる。', '阪神タイガースファン。', 'お披露目時のMC自己紹介では、「お母さんと間違えて違う人について行ってしまった」との事である。', '左利きである。', '']}",20000811,A型,16期,山根涼羽,160.0,やまね すずは,ずんちゃん,,兵庫県,20181208,,A,
1,"{'positive_description': ['長所は、ポジティブ。', '趣味は、カラオケ。東京探索。音楽鑑賞。', '特技は、ドラム。側転、逆立ちなどの器械体操。習っていた訳ではないが、友達が習っていて、格好良いと思い真似したら出来た。鏡文字を書けること。', '好きな食べ物は、ぶどう、スンドゥブ、餃子。焼き肉、牛丼。子供の頃に両親が肉を全然食べない子だと勝手に思い込んでいたらしく、ほとんど食べてこなかったが、肉うどんを食べた後、肉食系に目覚めた。', '得意料理は、ハンバーグ。餃子。', '牛丼は好きだが、店で一人で食べる勇気はまだない。いつもテイクアウト。', '好きな飲み物は、オレンジジュース。アイスティー。タピオカ。', '好きなブランドは、アースミュージック＆エコロジー。one spo、LOWRYS FARM。', 'ファッションのこだわりは、「セーラーカラーがついていたり、マリンっぽい服が好き」島田曰く、最近はずいぶんまともになってきた方で、高橋みなみや柏木由紀によく相談しているとか（だが、どちらもダサいと言われている人たち）。地方組には聞かないらしく、理由を尋ねると、苦笑しながらその場を立ち去った。', '好きな街は、吉祥寺。', '家の中で好きな場所は、トイレ。', '好きな季節は、冬。理由は、自分が生まれた季節だから。', '好きなアニメは、『メジャー』', '好きなマンガは、『名探偵コナン』', '好きなドラマは『ホタルノヒカリ』。「あ、干物女だ」。 ', '好きな映画は、『名探偵コナン』『E.T』', '好きな作家は、東野圭吾、山田悠介。', '好きな京都弁は、「～はる」', 'AKBで好きな曲は『』。', '好きな音楽は、J-POP。洋楽はあまり聴かない。', '好きな自分の顔のパーツは、猫のえくぼ。', '好きな自分の身体のパーツは、手。', '好きな男性のタイプは、スポーツできる人。夢を持っている人。いい声の人。ゲームができる人（クレーンゲームとかでも可）。「夢があって人生を楽しんでる人」私より頭が良い人。', '「恋愛にはもともとあんまり興味が…、ない」でもの暴露によると、「すんげえイケメン好き」らしい。', '小学校の時に、友達と好きな男の子と4人で交換日記をしていた。「（好きだって）気持ちをアピールしたりはできなかったけど」', '声フェチ。「芸能人とかで特にこの人！っていうのはいないけど、自分が良い声やなって思う人が好き。低くても高くてもよくて、どっちかというと声質の問題…？\u3000あと、歌が上手い人も好きです」', '好きなスポーツは、バスケ、テニス、陸上。テニス。「実は小5と小6の時テニス習ってました！」', '好きなお笑い芸人は、「昔からチュートリアルです。以前は、彼らの漫才を全部再現できました」', '好きな動物は、鳥、犬、猫、チーター。', '好きなペットは、鳥（オカメインコ、コザクラインコ）。実家では鳥を飼っていた。のが大の鳥好きとして有名で、2010年の紅白（？）か何かで会った時に、話をする機会があり、仲良くなったとか。', '好きな海外の国は、アメリカ。', '好きな色は、紫、白、黒、ピンク。', '好きな数字は、「1」「12」「8」。', '好きな言葉は、「挑戦」。'], 'negative_description': ['短所は、短気。', '一人暮らしだが、もともと一人でいるのが嫌いではないので、そんなに寂しくはない。', '嫌いな食べ物は、グリンピース。'], 'other_description': ['性格は、「人生で1回も悩んだ事がなくて、あとはなんやろ、負けず嫌いかな」', 'はんなり（落ち着いたはなやかさを持つさま。上品に明るいさま）に見えて、実はとてもストイックな体育会系。かなり男らしい性格。', 'からは「腹黒」と言われている。大場「そこまで腹黒くはなかったかな。多少はね。そりゃ人間ですものね」', '9期の同期からは、「声が特徴的」と言われている。', '自分では9期生の中で一番おもしろいと思っているが、みんなからは「おもんない」と言われている。', '口癖は、（悩むときに時間を稼ぐための）「あ～」「え～」「う～ん」「なんやろな〜」。', '誕生日は12月8日で、AKB48シアターのグランドオープン日（AKB48のデビュー日）と一緒。メンバーだと、が同じ誕生日で、横山の母親も同一日。', 'アウトドア派。', 'AKB48に入っていなかったら、「音大に行きたかったので、音大生だったかも」', '自分を動物に例えると、ネコ。', '自身に似ているというキャラクター・ニャンちゅうのぬいぐるみを可愛がっている。', '吊り目が特徴だが、よく“睨んでいる”と思われる。視力はあまり良くなく、「B」。', '筋肉質で、腕や足は太い。でも、細い手首はお気に入り。大場美奈には「美脚」と言われているが、絶対ウソだと思っている。', '公称バストサイズは74で、決して大きくはないが、「私そういうのなんかね、気にしない系なんですよ。なんやろ、どうでもいいっていうか（笑）」', 'ウエストは60。「研究生公演が続いている時に、一時すごい痩せて細くなったので、そのくびれを大切にしたいと思います」', '実は大食い。「食べる時はめっちゃ食べます」', '研究生時代に雑誌の撮影で、渋谷ハチ公前で牛丼を食べさせられた。「これって罰ゲームですか（笑）」「あ、でも楽しかったですよ。撮影じゃないと体験できないじゃないですか（笑）」', '成人後は酒を嗜んでいる。「梅酒とかレゲエパンチを飲みます」', 'によると、いらない服をあげると横山はどんな服でも喜んでもらってくれる。指原莉乃や高橋みなみというAKBのダサキャラから貰う事も多く、「私服コレクション2011」では、ワースト1に選ばれてしまった。「入った当初は、大丈夫かってぐらいおブスファッションだった」。「由依が可愛い格好してるの見たことない…」「おブスっていうより、地味なんだと思います。だいたいジーパンにTシャツですから。でもダサいダサいって言われすぎて、ちょっと可哀想…」', '北原里英がブログに掲載した横山の私服姿もかなりのもの。北原「来たときの格好のインパクトがはんぱなかった…！\u3000き も す ぎ る\u3000なんかきもちわるい！」この画像はファン上でも話題になり、すっかりネタ画像として使われる羽目に。だがこれに対して怒りの反論。「あれはレッスン着ですから！\u3000ミッキーのカチューシャも前の日に友達とTDLに遊びに行った時に買ったもので、レッスンの後にあれを付けて洗顔をしていただけ。ちなみに、手に持ってた八つ橋は、友達がお土産に持ってきてくれたものです」。普段はこの時の様な格好で外を出歩く事はないそうだ。', '（2011年7月現在の）マイブームは、香りの良い入浴剤を集めること。', 'カラオケの十八番は、いきものがかりの『さくら』『帰りたくなったよ』', '理想の彼氏は、「誰に対しても態度が変わらない人！」', '理想のデートは、ゲームデート。', 'ツンデレかデレデレかでいうと、ツンツン派。「デレの要素が見あたらないからツンツン！」', '入浴時間は、長いときは2時間、短いときは10分。', 'お風呂で最初に洗う所は、顔。', '結婚願望は今のところなし。', '楽器は、ドラムとピアノが弾ける。', '上京後は猫を飼っている。名前は「ビス」（2012年8月9日生）で、他のメンバーのGoogle+にも頻繁に登場している。「（ビスは）昼間はいつも寝てます。名前をよんだら振り向きます。お利口さんです！」', 'よく見るサイトは、地元の友達のブログ。「大学生活を頑張ってるなーって。特にコメントはしないんですけど（笑）」', '3歳上の姉がいる。', '']}",19921208,B型,9期,横山由依,159.0,よこやま ゆい,ゆいはん,['太田プロダクション所属'],京都府,20101010,,A,
1,"{'positive_description': ['特技は、ずっとジャンプが出来ること。', '好きな食べ物は、「美味しいもの～♪」', '好きなケーキは、ショートケーキとチョコケーキ。', '好きな麺類は、パスタとラーメン。', '得意料理は、「オムライスにケチャップでハート書く事。文字は難しくて書けないの」', '好きなアニメ、マンガは、「ワンピース」「暗殺教室」「黒執事」。「こみ少年系が好きなんです」', 'ラブライブ、ガンダムが好き', '好きな洋服ブランドは、リズリサと、アンクルージュ。「ふわふわしてるお洋服が好きだな」。普段はスカート派。', '好きな動物は、うさぎ。', '好きなサイリウムの色は、 ピンク、白、青。'], 'negative_description': [], 'other_description': ['今までスポーツの経験はなく、AKB48のダンスが初めて。', '将来の夢は、マルチな女優。', '']}",19980912,B型,15期,込山榛香,154.0,こみやま はるか,こみはる,['チームKキャプテン'],千葉県,20140224,,K,
1,"{'positive_description': ['趣味は、絵を描くこと、ダンス。', '特技は、歌、ダンス、走る。ダンスは1年間やっていた。', '得意科目は、体育、音楽、理科。', 'AKB48グループで好きな曲は、「10年桜」「RESET」「桜、みんなで食べた」など。チームKで好きな曲は、「スクラップ&ビルド」。'], 'negative_description': [], 'other_description': ['小学校の時は、ブラスバンド部に入っていた。担当の楽器は、バリトンサックス。', '中学校では、委員会は歌声委員会、係は音楽係り、号令係り、議長係り、音楽パートリーダー、部活は合唱部。なお、「歌声委員会」の活動は「帰りの会で、みんなに歌を歌ってもらう。音楽の時に並ばせます！」とのこと。', '現在の悩みは「クラスの友達が恋話をし始めたけど、48グループは恋愛禁止だから近寄らないようにしてること。話についていけないのがさみしいんです」。', '将来の夢は、歌手、女優、探偵。', '']}",20010719,O型,ドラフト 1期,下口ひなな,161.0,しもぐち ひなな,ひなな,,千葉県,20140125,,K,
1,"{'positive_description': ['特技は、テニス、料理。', '趣味は、ポスターに話しかけること、テニス、料理。', '長所は、あまり怒らないところ。', '好きな食べ物は、オムライス、サラダ。', '好きな言葉は、「魚はたたかれても干されても味を出す」。'], 'negative_description': ['短所は、考えすぎちゃうところ。'], 'other_description': ['アピールポイントは、茶色の瞳。', '']}",20001102,O型,16期,長友彩海,161.0,ながとも あやみ,あやみん,,神奈川県,20181208,,K,
1,"{'positive_description': ['趣味は、少女漫画を読むこと。カラオケ。', '特技はダンス。小学校1年生の頃からダンスを習っていた。また体が柔らかい。', '長所は、壁を作らない性格。人当たりが良いところ。', 'アイドル好きであり、特にハロー!プロジェクトが好き。アイドルの写真集を買い、ポージングなどの勉強をしているらしい。ちなみに『』で買ったのは、矢島舞美の『17』という写真集。', '好きな男性のタイプは、「他人に優しく、私にはもっと優しい人」。「クールなんだけど、実は優しくて、笑顔が素敵なマンガみたいな人」', '好きな食べ物は、エビ、韓国のり、肉じゃが、コロッケ。', '好きな色は、青。', '好きな雑誌は「Sカワ」', '好きな街は、原宿。', '好きなブランドは、「LOVE GIRLS MARKET」「シャーロットロンソン」「titty&co」', '好きな季節は、冬。'], 'negative_description': ['短所は、とにかくネガティブ。', '嫌いな食べ物は、納豆。'], 'other_description': ['AKBのバラエティ担当として明るいイメージが強いが、実は性格はネガティブ。そのため、同じネガティブ指向の北原、指原とは気が合うとか。また、3人でネガティ部を結成している。あと気分屋。', 'AKBに入って一番辛かった事は「格差社会」', 'カラオケの十八番は、「オリビアを聴きながら」', 'もう一つは高速ベロ。その名の通り、舌を高速で動かす（イジリー岡田のアレ）。', 'チャームポイントは、長い上下のまつげ。', '何かに集中していると人の話を聞かない。「最近よくAKBメンバーに怒られるんですよ。あっちゃんに話しかけられているのに、『あっゴメンね。全然聞いてなかった…』って言うと怒られるんですよ」', 'は峯岸について、「私と同じくらいの年にみえるし、すっごい子供だなって思うときもあるし、その子供の部分を悪用してるときもあるし、確信犯です（笑）。だから、小悪魔疑惑があります」。', '高校はたまにしか行けなかった。', '口癖は、「割と」', '座右の銘は「勝っておごるな、負けて腐るな」。', 'やってしまう癖は、前髪を直す。', 'ブログのタイトルは、名言や哲学っぽいものなど凝っているものを付ける事が多い。本文よりタイトルを考える方が大変な時もあるとか。', '『』では弟の事がよく話題にのぼるが、「ゴツい」だの、「ナス」だのと言われている。峯岸は自身のブログで、3姉弟の（顔は隠れているが）を公開している。ちなみに弟は、推し。「顔きれいすぎでしょ！\u3000AKBで1番可愛い！\u3000ダメなとこがない！」とか。', '姉弟3人で三段ベッドに寝ている。', 'ペットは、ジョセフとシーザーという2匹の犬を飼っている。', 'デートで連れて行って欲しい場所はなし。朝起きられない彼氏の家に行きたい。', '幼稚園の頃の将来の夢は、保母さん。', '占いは信じる方。', '両親は板橋区高島平で「ティールーム\u3000タネ」という喫茶店を営業。', '']}",19921115,B型,1期,峯岸みなみ,158.0,みねぎし みなみ,みいちゃん,['プロダクション尾木所属（業務提携：Mama&Son）'],東京都,20130824,,K,
1,"{'positive_description': ['特技は、フルコンタクト空手（小4のとき、全国大会準優勝）。', '趣味は、犬の散歩、映画鑑賞。', '長所は、マイペース。', '好きな食べ物は、アイスクリーム。', '好きな言葉は、「夢いっぱいの小さなこぶしは決して自分を裏切らない」。'], 'negative_description': ['短所は、優柔不断。'], 'other_description': ['アピールポイントは、白い肌、ほっぺたにできるえくぼ。', '']}",20000722,AB型,16期,武藤小麟,153.0,むとう おりん,おりん,['武藤十夢'],東京都,20171208,武藤十夢,K,
1,"{'positive_description': ['長所は、落ち着いているところ。いざという時には頼りになるところ。「真面目でバカがつくくらい正直なとこって友達に言われました」', '趣味は、ピアノ。ヒップホップダンス。寝ること。', 'ディズニーが好き。東京ディズニーリゾートの年間パスポートを所持していたほど。幼稚園に入る前は、父親に連れられて週3回東京ディズニーランドに通っていた。', 'AKB48とディズニーしか音楽を聴かない(知らない)。ディズニーで好きな曲はエレクトリカルパレード、アリス、ナイトメア、ピーターパンの曲。', '少女マンガを読むのが好き。一番好きなのは「悩殺ジャンキー」。最近は少年マンガも読む。', '好きな食べ物は、フルーツ全般。アイス。ラーメン。特に味噌ラーメン。', '好きな飲み物は、炭酸飲料。栄養ドリンク。紅茶。', '好きな教科は、音楽。数学。', '好きな色は、青。黒。ピンク。', '好きなキャラクターは、リラックマ。センチメンタルサーカス。', 'AKB48を好きになったきっかけの曲は、『』', '好きなスポーツは、ダンスとバスケ。', '好きな動物は、犬と猫。', '好きな言葉は「成せばなる」。', '好きな男性のタイプは、「優しい人。でも、好きになった人がタイプです」'], 'negative_description': ['短所は、一つのことを考えだすと、ボーッとしちゃうところ。適当なところ。', '嫌いな食べ物は、辛いものと苦いもの。', '苦手な飲み物は、コーヒー。', '苦手な教科は、英語。'], 'other_description': ['性格は、マイペースで、面倒くさがり。AKBに入るまで、あがり症で内気なタイプだった。', 'ピアノは3歳から高校2年生まで習っていた。', '中学ではダンス部に所属していた。', '休日の過ごし方は、「家で寝てたり、1人で買い物したりしてると思います」', '「私、普段まったくスカート履かないんですよ。最初は握手会でジーンズ履いて行ったら、大ブーイング（笑）。最近はスカートも履くようになったけど、プライベートでは今でも4ヶ月に1回ぐらいかな」', '料理は苦手。得意料理は、ゆで卵。', 'ペットは、たくさんの金魚。', '']}",19941125,B型,12期,武藤十夢,156.0,むとう とむ,とむ,['武藤小麟'],東京都,20120824,武藤小麟,K,
1,"{'positive_description': ['長所は、明るいところ。', '趣味は、アイドル鑑賞。', '特技は、変顔。トランペット。', '好きな食べ物は、ポテトサラダ。', '好きな飲み物は、ココア。', '好きな色は、黒。濃いピンク。', '好きなキャラクターは、「キャラクターではないけど、豚のモチーフが好きです」。', '好きな男性のタイプは、面白くてモラルのある人。'], 'negative_description': ['短所は、なにかと照れがあるところ。'], 'other_description': ['性格は、明るくてポジティブ。', '']}",19970216,AB型,13期,茂木忍,162.0,もぎ しのぶ,もぎちゃん,,千葉県,20130824,,K,
1,"{'positive_description': ['特技は、アクロバット。', '趣味は、ダンス。', '長所は、元気、明るい。', '好きな食べ物は、メロン、桃。', '好きな言葉は、「努力は必ず報われる」。'], 'negative_description': ['短所は、短期。'], 'other_description': ['アピールポイントは、笑顔、ダンス。', '']}",20020311,A型,16期,安田叶,154.0,やすだ かな,かなぶん,,埼玉県,20171208,,K,
