birthday,enrollment,full_name,kana,nickname,prefecture,promotion,sister,team1,team2,note,active,blood_type,height,attributes
20041018,ドラフト 3期,渡部愛加里,わたなべ あかり,あーちゃん,神奈川県,20181126,,H,,,1,A型,152.0,"{'positive_description': ['長所は、ポジティブ。', '趣味は、ダンス、手芸。', '特技は、手芸。'], 'negative_description': [], 'other_description': ['短所は、食べ物の好き嫌いが多い。', 'チャームポイントは、笑顔。', '']}"
19970305,1期,今田美奈,いまだ みな,みな,福岡県,20140111,,KIV,,,1,O型,168.0,"{'positive_description': ['趣味は、卓球、アウトドア、音楽鑑賞。', '特技は、卓球。ドラム。', 'マイブームは、においをかぐこと。「あの、乾燥したにおいが大好き。乾いた放送室みたいな、ピンク色の…」。一体、何のにおい？\u3000「トイレットペーパーです。枕元に置いて寝るくらい好き。トイレの夢？\u3000そんなの見ません」', '好きな歌手は、YUI、Mr.Children、JUJUなど。', '好きな食べ物は、いちご味のお菓子。', '好きなブランドは、pinky&Daian。', '好きなペンライトの色は、「全部綺麗だから好きです(*_*)えらべなぃ～☆」「うーーん、黄色か、ピンクかぁ。うーん。迷う」', '好きな男性のタイプは、「優しくて、自分より少し身長が高い人。そして自分の事を最優先して、めっちゃ愛してくれる人です」「心が広くて、ツンデレな人(*^^*)」'], 'negative_description': ['苦手なものは、幼虫。'], 'other_description': ['性格は、「サバサバしていて、少しうるさいキャラだと思います」', 'クセは、「指を『パチン？』って鳴らして、髪の毛を触る」（談）', 'カラオケの十八番は、柴崎コウの『かたちあるもの』。', '', '']}"
19980809,4期,運上弘菜,うんじょう ひろな,なっぴ,北海道,20171126,,KIV,,,1,B型,155.0,"{'positive_description': ['趣味は、うどん屋さん探し、ピアノ。。', '好きな食べ物は、うどん、あんこ、チョコレート、黒豆、みかんゼリー、餅。', '好きな動物は、ハリネズミ、フグ、柴犬。', '好きな服はニット。', '特技は、モノマネ。レパートリーは、SOWROOM配信で披露した、｢HKT48のおでかけ!｣で披露した｢私のおじいちゃん｣など。', '特技はスキーで、スキーのシニア1級資格を持っている。', 'ハリーポッターが好き。グッズをたくさん持っている。', 'ディズニーのキャラクターが好き。', '料理やお菓子作りが好きで、SHOW ROOMで度々配信している。', '好きな博多弁は、｢なん？｣'], 'negative_description': ['苦手なものは豆乳、ホラー系のもの、虫。'], 'other_description': ['学生時代は英語が得意で、スピーチコンテストに出たこともある。苦手な科目は、数学だった。', '中学時代は、卓球部。高校時代は、ソフトテニス部に所属していた。', '子供の頃の将来の夢は、キャビンアテンダントだった。', '緊張しやすい性格。', '時々、夜中などにテンションがおかしくなる。', '突然、刑事ごっこを始める。', 'SHOW ROOM配信では、よく私物のぬいぐるみや人形と一緒に出演している。', '']}"
19970417,1期,熊沢世莉奈,くまざわ せりな,せりーぬ,福岡県,20120304,,KIV,,,1,O型,164.0,"{'positive_description': ['趣味は、ショッピング。', '特技は、ダンス・陸上→滑らかなどじょうすくい→アクロバット。', '好きな食べ物は、オムライス。りんご。梨。トマト。', '好きな歌手は、西野カナ。', '好きな男性のタイプは、「元気で明るくてオシャレな人」'], 'negative_description': ['苦手なことは、人前で話すこと。「なので、これからの活動で克服していきたいと思います」'], 'other_description': ['性格は、人見知り。マイペース。「着替えるのも一番遅いんです。でも焦らず競わず、平和主義でみんなと頑張ります」', '3人兄弟で、妹と弟がいる。', '']}"
19980402,1期,下野由貴,しもの ゆき,しなもん,福岡県,20120304,,KIV,,,1,O型,162.0,"{'positive_description': ['趣味は、お菓子作り、編み物。編み物は小４の時に手芸クラブに入ってから好きになった。これまで友達に小物入れなどをプレゼントしたことがある。音楽・映画鑑賞→アイドル鑑賞。', '特技は、体が柔らかい。', '好きな食べ物は、和風スイーツ。', '好きなアイドルは、「えぇっと、「ももクロ」さんとか大好きです♪\u3000そしてHKT48もね」', '好きな男性のタイプは、「さりげない優しさがある人がいいです。それと、一緒に居て楽しい人とか気が合う人がタイプです」'], 'negative_description': ['苦手な食べ物は、基本的になし。'], 'other_description': ['性格は、負けず嫌いでマイペース。', '「しなもんは何事にも丁寧で、手を抜かず、真面目で、負けず嫌いで、しっかりしてて、さっぱりした性格で、でもお菓子づくりや裁縫が得意という女の子らしい一面もあって、大食いで、たまに寝方がおかしくて、好きなことについては延々と語れて、抹茶が大好き」', '5歳から8年間バレエ、3歳から7年間ピアノを習っていた。', '運動音痴。', 'Q握手会に来てくれた人に恋をしてしまったらどうする？\u3000「うーん。もし、そうなったら・・・その時考えます！」', '']}"
20000927,4期,地頭江音々,ぢとうえ ねね,ねねちゃん,宮崎県,20171126,,KIV,,,1,不明,156.0,"{'positive_description': ['趣味は、メイク、靴下集め、都市伝説を調べる。', '特技は、前髪を切ること。'], 'negative_description': [], 'other_description': ['']}"
19980517,2期,朝長美桜,ともなが みお,みお,福岡県,20140111,,KIV,,,1,O型,154.0,"{'positive_description': ['趣味は、お菓子作り・早寝。', '特技はクラリネット。', '好きな色は、ピンクと白。', '好きな花は、桜とピンクのかすみ草。', '好きな食べ物は、メロンパンとフレンチトースト、梨。', '好きな動物は、ぶたさんと犬。', '好きな飲み物は、紅茶とココア。', '好きな季節は、春。', '好きな教科は、音楽。', '好きな柄は、花柄。', '好きな香りは、桜の香り。', '好きな曲は、『わるきー』と『桜の花びらたち』。', '好きなギャグは、「さんのめんたいこ。」'], 'negative_description': ['苦手な飲み物は、コーヒー。「コーヒーが飲めるようになりたいです。コーヒー飲めたら大人っぽくないですか?」', '苦手な食べ物は、玉ねぎ、長ネギ、ピーマン、パプリカなど。', '滑舌が悪い。「た」行が一番苦手。', 'ダチョウ倶楽部には「ポイントゲッター」というギャグをもらったが、下ネタが苦手なため涙ぐみながら披露した。'], 'other_description': ['性格は、人見知り。', '運動は苦手。水泳は9年間通っていたため得意。', '習い事は、水泳、習字、ピアノをしていた。', '中学の頃の部活は、吹奏楽部。クラリネット担当。', '集団行動が苦手。「本当にひとりが好きで、みんなといても端っこにいるのが大好きなんです。集団行動とか、実は苦手で...。だけどHKTは自分が心から好きで取り組んでることだから、毎日すごく楽しいです！」', '怖いものが平気。「私おばけは全然大丈夫なんですけど、おばけ屋敷は人が驚かせてくるのがイヤなんですよね。」', '自信のGoogle+を「みおたす」と表現している。「みおたすとは？→ぐぐたす+みお=みおたすだよ♪」', 'チャームポイントは、大きな黒目。', '将来の夢は、「HKT48も私自身も世界に通じるようになることです。」', '目の前に気になる男の子がいたら、「笑顔でメロンパンを渡しに行きます。」', '朝が弱い。親が何度起こしに行っても起きない。また、低血圧で、他のメンバーも近づくことができない。', '家で親に甘えたいときは、自分のことを「みおたん」と呼び、赤ちゃん言葉のような話し方になる。', 'COW COWには「胴長、足長、朝長、顔長」というギャグをもらった。顔長の部分では頑張って顔を伸ばそうとする。', '']}"
20040502,ドラフト 3期,馬場彩華,ばば さやか,さやまる,佐賀県,20181126,,KIV,,,1,AB型,156.0,"{'positive_description': ['長所は、いつも笑ってるところ。', '趣味は、ピアノ/アコースティックギター演奏、歌うこと、お菓子作り。', '特技は、お菓子作り、絶対音感。'], 'negative_description': ['短所は、色々な所に目がいってしまうことがある。'], 'other_description': ['チャームポイントは、ほっぺ、笑顔。', '']}"
19990705,1期,深川舞子,ふかがわ まいこ,まいこむ,福岡県,20140224,,KIV,,,1,B型,159.0,"{'positive_description': ['趣味は、お菓子作り。', '特技は、そろばん。', '小3からそろばんを習っており、数字も得意。', '得意な教科は、社会（歴史）、数学。「計算が得意です」', '好きな食べ物 クリームシチュー。', '好きなアーティストは、西野カナ。', '好きな曲は、GReeeeNの『愛唄』とサスケの『青いベンチ』', '好きな色は、ピンク、水色等。', '好きなペンライトの色は、ピンク、赤。', '好きな男性のタイプは、「かっこ良くて、笑顔が素敵で、頭が良くて、優しくて、スポーツができる人！\u3000そんな人がいいです」'], 'negative_description': ['苦手なものは、お化け屋敷。鉛筆の芯でブスってされること。', '苦手な食べ物 レバー、ゴーヤ。'], 'other_description': ['クセは、「誰かが歌を歌ってたら、その歌を歌ったり、人と同じことをする！！」（談）', '口癖は、話すとき、「ねー」ってつけまくる（談）', '5歳でヒップホップダンス、エアロビクスを始める。', 'やってみたいユニットは、『ウィンブルドンへ連れて行って』。「フリフリは憧れます！」', '大切にしている言葉は、「何事にも一生懸命！」', '休日の過ごし方は、「ごろごろしたりポジションの練習してます」', '兄が1人いる。', '']}"
19960921,2期,渕上舞,ふちがみ まい,まいちゃん,福岡県,20140111,,KIV,,,1,A型,157.0,"{'positive_description': ['趣味は、エレキギター。', '特技は、絶対音感。', '好きな野菜は、ピーマン、きゅうり。', '好きなお菓子は、パンダのお菓子、鈴カ○テラ、歌舞伎揚げ、干し梅、ラスク。', '好きな飲み物は、カフェオレ、豆乳（抹茶味）。', '好きな料理は、青椒肉絲、鯖の塩焼き、すき焼き、野菜炒め。', '好きなパンは、クリームパン、カツサンド。', '好きな色は、ピンクとブラウン。「小物はピンクで私服はブラウンが多いかな」', '好きなスポーツは、野球。「運動音痴だから観戦する側なのですが…キャッチボールは得意なんです」', '好きな動物は、パンダと猫とカエル。', '好きな花は、百合。', '好きな教科は、数学、英語、音楽。「このなかでも得意な教科は英語です♪」'], 'negative_description': [], 'other_description': ['11年間ピアノを、7年間合唱を習っていた。', '']}"
19980729,1期,村重杏奈,むらしげ あんな,あーにゃ,山口県,20120304,,KIV,,['TWIN PLANET所属'],1,O型,163.0,"{'positive_description': ['長所は、あんまへこまないところ。', '趣味は、中西智代梨の変顔写メや動画を撮って空き時間に見ること、ダンス、歌うこと、服集め。', '特技は、人を爆笑させること、長距離走、変顔。', '「手をつなぎながら」公演で一番好きな曲は、『手をつなぎながら』', '好きなペンライトの色は、「ピンク、緑、青、黄色のどれかがぃぃです。応援ヨロシクです!☆」ピンク。', '好きな食べ物は、日本食、抹茶。お寿司（いくら）。', '好きなロシア料理は、ピリメニ。', '好きなブランドは、LIZ LISA。', '好きなお笑い芸人は、はんにゃ。', '好きなテレビ番組は、『』。', '好きなマンガは、怖い話。', '好きなスポーツは、紙相撲。', '好きな男性のタイプは、「お父さんみたいに優しくて、おもしろくて、どんな時でも家族を優先に考えてくれる人」', '好きなおにぎりの具は？：いくらの醤油漬け', '一番大好きな歌手は？：松田聖子さん', '好きな動物は？：ビーバー', 'ラーメンは何が好き？：とんこつ'], 'negative_description': ['短所は、すぐ泣くところ。', '苦手なものは、虫。お化け。「小さい頃にお化け屋敷で迷子になっちゃったんで…（苦笑）」'], 'other_description': ['性格は、「とにかくグイグイいきます。誰にでも、グイグイ接していきます。例え初対面の方であっても、遠慮なくグイグイいきます。さらに調子に乗ると、半端なくグイグイいきます…」（佐藤談）', '吹奏楽部に所属。', 'すぐ髪をさわる癖がある。', '無意識のうちに変顔をする（談）。', '左利き（ただしボール種目は右である）。', '小学生時代は視力は両目Aだったが、徐々に視力が低下。現在はコンタクトや眼鏡を使用している。', '「芸人志望」と公言しており、指原と同じ太田プロダクションへ所属することを望んでいる', 'テストの点数は「国語13点、算数0点、社会11点、理科2点、英語7点」と壊滅的だったことも。', 'やってみたいユニット曲は、『制服レジスタンス』', '自称・ドM。曰く「あんなどSやんｗｗ\u3000Mじゃないやん(笑)」', '胸フェチ。', '誕生日プレゼントでもらって嬉しい物は？：お洋服', '一発ギャグはどんな時に考えてるの？：食べ物をみたとき！', 'ロシア語はどのくらいはなせる？：日常会話', 'カラコンしてる？：してない！', '一人で暇な時なにしてる？：本を読んだり、ゲームをしたり', '48グループで一番可愛いと思う人は？：村重', '小さい頃のグイグイエピソード：小さい頃はグイグイじゃないです！', 'センターになった時の曲名何がいい？：グイグイいくぜ！村重', '今一番欲しいもの：服のセンス', '家に帰ったらまず何をする？：お風呂に入る！', '何かペット飼ってる？：インコ', '朝起きたら最初にすること：洗顔', 'HKT48を一言で表すと：グイグイ', '男子のオシャレってなんだと思う？：時計？？', 'グイグイキャラって疲れませんか？：素だから全然！', '今まで人生最大の危機は？：肝試しに行ったとき', 'コサックダンスできますか？：できません笑', '優子さんのことどう思う？：凄く優しくてかっこいい！！', 'おじさんファンのことどう思いますか：凄く嬉しいですよ！', '']}"
19970531,1期,本村碧唯,もとむら あおい,あおいたん,福岡県,20120304,,KIV,,['チームKIVキャプテン'],1,A型,155.0,"{'positive_description': ['趣味は、ミサンガ作り、ダンス。', '特技は、指をポキポキ鳴らす。', '好きな教科は、美術。', '好きなスポーツは、テニス、サッカー。', '好きな漫画は、『僕等がいた』。「これは神」', '好きなキャラクターは、kittyちゃん、マイメロ。', '好きな公演曲は、『ウィンブルドンへ連れていって』', '好きな食べ物は、オムライス。ハヤシライス。バナナ。桃。アメリカンチェリー。トマト。', '好きなアイスは、バニラのソフトクリーム。', '好きなポテチの味は、コンソメ味と塩味。', '好きな動物は、犬。', '好きな色は、青とピンク白と黒。', '好きな言葉は、「ピンチはチャンスッッ」', '好きな季節は、春。', '好きな顔文字は、⊂⊃', '好きな男性のタイプは、「自分より身長が高くて、優しくて頼りになる人です。あと、黒のVネックのTシャツが似合う人です」「優しくて気が利く人。あと頼れる人」', '好きな男のファッションは、「似合ってたら何でも」', '好きなお寿司のネタは、サーモン。', '好きな焼肉の種類は、タン。', '好きなうまい棒の種類は、コーンポタージュ。'], 'negative_description': ['苦手なものは、勉強。泳ぐこと。言いたいことを上手く文に直すこと。', '苦手な教科は、「ほとんどです(^o^;)\u3000一番は英語ですかねッッ\u3000あ.でも社会とか理科とかもまぁ全て無理です(笑)」'], 'other_description': ['一人称は「あおい」。', '性格は、泣き虫で甘えん坊。', '誰にも負けないというポイントは、「友達思いなところは、誰にも負けません。メンバーや友達は一番大切にします」', '一番落ち着くときは、「ちぃちゃんにギュッってした時」', '口癖は、「自分じゃ分かんない。碧唯が良く使う言葉…皆さんは何だと思いますか？」', '浮気は許せない派。「許せないと思います。でも、碧唯が悪かったかな?って悩みます」', '勉強にいきずまったら諦める。', 'サッカー、ダンス、ソフトテニスを習っていた。', '']}"
